GUID,NUTS1,NUTS1NAME,NUTS2,NUTS2NAME,NUTS3,NUTS3NAME,COUNTY,COUNTYNAME,CSOED,OSIED,EDNAME,SA_PUB2011,SMALL_AREA,GEOGID,GEOGDESC,TO_POP2016,TO_HOU2016,AREA_SQMET,POP_DENS,DEP_RATIO,PER_NONIRE,HO_PRE2001,HO_POS2001,PER_FLAPBE,PER_RENT,PER_VAC,PER_UNEM,PER_PROF,PER_O_OCC,PER_3ED,PER_NO3ED,AV_PER_HOU,PER_NO_INT,PER_DISAB,TO_POP2011,PER_CH_POP,TO_HOU2011,PER_CH_HOU
4c07d11e-2d21-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02027,268027,Botanic A,268027001,268027001,A268027001,Small Area,251,109,7293.004106220061,34416.54,36.41,20.97,98,9,19.27,43.12,12.1,6.1,32.11,67.89,48.17,35.37,2.28,0,13.15,224,12.05,104,4.81
4c07d11e-3c3b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02074,268105,Mountjoy B,268105008,268105008,A268105008,Small Area,226,94,7209.490582607972,31347.57,13,75.34,61,1,65.96,70.21,18.1,10.1,8.51,91.49,32.45,54.97,2.4,18.09,7.96,82,175.61,45,108.89
4c07d11e-3c6b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004012,268004012,A268004012,Small Area,89,55,7192.375793706306,12374.21,15.58,50.59,38,3,61.82,85.45,17.39,14.46,12.73,87.27,50.72,33.33,1.56,5.45,23.6,80,11.25,53,3.77
4c07d11e-3886-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138010,268138010,A268138010,Small Area,177,82,7160.491189693155,24718.97,9.94,76.47,68,1,97.56,89.02,8.7,6.71,15.85,84.15,29.2,41.59,2.12,8.54,5.08,136,30.15,66,24.24
4c07d11e-3c34-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138019,268138019,A268138019,Small Area,182,78,7133.345341884131,25513.98,29.08,14.36,70,0,98.72,92.31,8.24,19.05,0,100,3.23,87.9,2.31,5.13,25.82,163,11.66,78,0
4c07d11e-3c49-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02066,268080,Inns Quay A,268080009,268080009,A268080009,Small Area,148,63,7130.781104029614,20755.09,30.97,53.15,36,13,47.62,84.13,16.88,10.16,12.7,87.3,50.55,36.26,2.29,0,13.51,145,2.07,68,-7.35
4c07d11e-3946-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02161,268161,Wood Quay A,268161003,268161003,A268161003,Small Area,132,79,7067.289059283779,18677.6,32,15.15,62,0,92.41,86.08,15.05,26.17,2.53,97.47,7.78,71.11,1.61,12.66,35.61,104,26.92,77,2.6
4c07d11e-3b64-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02089,268139,Rotunda B,268139005,268139005,A268139005,Small Area,228,88,7057.686861898106,32305.2,10.14,65.75,37,3,92.05,70.45,4.35,10.14,17.05,82.95,39.86,47.1,2.48,23.86,3.51,160,42.5,70,25.71
4c07d11e-3843-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02078,268109,North Dock C,268109011,268109011,A268109011,Small Area,222,100,7054.59057889108,31468.87,5.71,55.87,23,67,100,81,30.61,2.38,49,51,83.22,14.09,2.18,6,2.7,208,6.73,102,-1.96
4c07d11e-3b6c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02144,268140,Royal Exchange A,268140010,268140010,A268140010,Small Area,145,88,6983.205851130939,20764.1,6.62,48.55,57,2,98.86,75,25,9.09,28.41,71.59,62.04,25.93,1.59,6.82,11.72,146,-0.68,95,-7.37
4c07d11e-3c6e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004016/268004017,268004016/268004017,A268004016/268004017,Small Area,121,71,6852.647147142915,17657.41,22.22,47.93,57,0,40.85,71.83,12.35,10.28,5.63,94.37,44.87,38.46,1.75,2.82,15.7,121,0,72,-1.39
4c07d11e-399e-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02152,268148,Ushers A,268148009,268148009,A268148009,Small Area,227,106,6832.359139083765,33224.25,13.5,41.52,16,63,100,70.75,10.08,5.39,31.13,68.87,69.14,16.05,2.19,1.89,7.05,202,12.38,107,-0.93
4c07d11e-3b8b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02089,268139,Rotunda B,268139012,268139012,A268139012,Small Area,349,140,6829.398986523445,51102.59,13.31,71.55,11,91,100,72.86,9.76,5.83,30,70,59.51,26.83,2.5,12.14,5.16,375,-6.93,143,-2.1
4c07d11e-3c6d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02004,268004,Arran Quay D,268004011,268004011,A268004011,Small Area,117,74,6805.10837461295,17192.97,2.63,56.6,59,1,54.05,86.49,8.24,8.62,8.11,91.89,50,37.5,1.45,2.7,18.8,97,20.62,63,17.46
4c07d11e-2cfe-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030005,268030005,A268030005,Small Area,252,107,6788.306474518034,37122.66,49.11,10.71,104,1,0,19.63,4.42,6.33,23.36,76.64,36.19,50.48,2.42,3.74,15.87,274,-8.03,104,2.88
4c07d11e-3a15-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02123,268102,Merchants Quay E,268102011,268102011,A268102011,Small Area,216,110,6680.455664893959,32333.12,13.09,46.73,46,61,100,78.18,9.68,7.61,28.18,71.82,59.87,30.92,2,2.73,13.43,208,3.85,106,3.77
4c07d11e-3c18-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02130,268115,Pembroke West A,268115010,268115010,A268115010,Small Area,133,79,6580.479602612602,20211.29,3.91,44.7,4,61,100,60.76,19.39,2.34,46.84,53.16,88.35,11.65,1.72,7.59,4.51,150,-11.33,81,-2.47
4c07d11e-04cc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02049,268060,Drumcondra South C,268060002,268060002,A268060002,Small Area,494,63,6580.271151583739,75072.89,18.18,24.14,51,7,15.87,44.44,10.81,2.39,39.68,60.32,35.52,50.34,2.83,1.59,7.29,374,32.09,55,14.55
4c07d11e-3c04-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142022,268142022,A268142022,Small Area,151,73,6550.798817071184,23050.62,3.42,47.26,49,5,100,68.49,7.23,2.68,38.36,61.64,63.55,23.36,2.04,10.96,2.65,147,2.72,69,5.8
4c07d11e-3c24-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02078,268109,North Dock C,268109007,268109007,A268109007,Small Area,173,82,6540.586341363669,26450.23,5.49,53.42,28,47,100,84.15,14,2.44,40.24,59.76,76.42,14.63,2.06,2.44,6.94,188,-7.98,88,-6.82
4c07d11e-3520-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02155,268151,Ushers D,268151007,268151007,A268151007,Small Area,89,39,6513.834285117227,13663.23,17.11,47.19,28,0,30.77,56.41,29.09,11.39,20.51,79.49,39.71,47.06,2.38,15.38,8.99,92,-3.26,52,-25
4c07d11e-3a46-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099002,268099002,A268099002,Small Area,126,68,6505.358312256345,19368.65,24.75,28.46,61,0,2.94,52.94,10.26,10.91,29.41,70.59,53.85,31.87,1.79,8.82,11.9,122,3.28,67,1.49
4c07d11e-3a43-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099016,268099016,A268099016,Small Area,150,65,6502.311911376557,23068.72,29.31,34.9,48,6,75.38,69.23,14.29,7.2,9.23,90.77,25.84,59.55,2.35,9.23,12.67,150,0,70,-7.14
4c07d11e-39c5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02154,268150,Ushers C,268150010,268150010,A268150010,Small Area,295,103,6493.984400065155,45426.66,24.47,63.61,5,95,87.38,84.47,6.36,5.83,30.1,69.9,47.65,27.65,2.91,0.97,3.05,219,34.7,86,19.77
4c07d11e-3c2d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02147,268143,South Dock,268143023,268143023,A268143023,Small Area,278,129,6492.980679322279,42815.47,15.35,35.4,3,114,100,38.76,7.59,4.15,44.96,55.04,66.5,25.12,2.28,9.3,5.76,247,12.55,124,4.03
4c07d11e-3353-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133006,268133006,A268133006,Small Area,213,87,6379.020749610813,33390.7,31.48,25.12,70,2,50.57,49.43,22.5,5.59,34.48,65.52,69.06,15.83,2.47,2.3,9.39,208,2.4,104,-16.35
4c07d11e-3c15-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106018,268106018,A268106018,Small Area,246,104,6368.345263666997,38628.56,21.18,66.26,63,9,100,67.31,22.86,5.69,25.96,74.04,42.96,36.3,2.41,8.65,12.6,214,14.95,96,8.33
4c07d11e-3949-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02119,268098,Merchants Quay A,268098008,268098008,A268098008,Small Area,166,89,6361.767970305607,26093.38,3.75,62.5,49,6,96.63,76.4,26.02,3.11,21.35,78.65,74.53,11.32,1.87,3.37,6.63,216,-23.15,103,-13.59
4c07d11e-3930-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099010,268099010,A268099010,Small Area,243,87,6346.775276153847,38287.16,16.27,63.68,48,12,96.55,81.61,14.02,10.48,13.79,86.21,60.68,23.93,2.72,6.9,10.29,262,-7.25,96,-9.38
4c07d11e-3b90-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030016,268030016,A268030016,Small Area,206,93,6337.516096598769,32504.85,11.96,66.99,44,1,81.72,50.54,7,12.7,7.53,92.47,19.74,65.79,2.28,38.71,9.22,153,34.64,91,2.2
4c07d11e-3c7b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003008,268003008,A268003008,Small Area,162,72,6335.668397496329,25569.52,1.89,66.67,4,50,100,76.39,19.59,1.89,37.5,62.5,65.55,26.89,2.26,13.89,9.88,186,-12.9,83,-13.25
4c07d11e-3bec-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133017,268133017,A268133017,Small Area,145,82,6308.184448524802,22986.01,9.02,40.43,55,0,84.15,80.49,13.68,10.14,26.83,73.17,62.5,29.17,1.7,9.76,8.28,126,15.08,78,5.13
4c07d11e-3c61-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02077,268108,North Dock B,268108010,268108010,A268108010,Small Area,207,69,6290.833399459989,32905.02,21.05,72.06,3,54,100,85.51,5.48,8.77,20.29,79.71,38.46,36.75,3.01,5.8,4.83,132,56.82,57,21.05
4c07d11e-3343-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133008,268133008,A268133008,Small Area,158,81,6289.474988065528,25121.33,7.48,22.15,52,13,100,71.6,7.61,3.29,43.21,56.79,81.82,12.12,1.98,2.47,6.96,179,-11.73,86,-5.81
4c07d11e-3932-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099018,268099018,A268099018,Small Area,122,64,6286.964896888425,19405.23,15.09,46.72,46,1,51.56,50,22.99,10.17,35.94,64.06,48.35,41.76,1.94,9.38,9.84,115,6.09,63,1.59
4c07d11e-3a28-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02123,268102,Merchants Quay E,268102010,268102010,A268102010,Small Area,156,73,6249.157734590701,24963.36,16.42,44.74,67,3,100,68.49,13.64,7.25,26.03,73.97,58.89,27.78,2.1,0,14.1,148,5.41,76,-3.95
4c07d11e-3ba2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02067,268081,Inns Quay B,268081017,268081017,A268081017,Small Area,163,72,6191.821914811128,26325.05,18.12,57.86,26,30,75,54.17,21.51,11.72,25,75,46.15,34.07,2.24,6.94,6.13,144,13.19,75,-4
4c07d11e-3c78-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02036,268036,Cabra West D,268036009,268036009,A268036009,Small Area,241,104,6176.393081739171,39019.54,18.72,40.42,26,58,100,86.54,10.34,4.37,22.12,77.88,67.31,14.74,2.34,3.85,4.98,242,-0.41,101,2.97
4c07d11e-3919-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02121,268100,Merchants Quay C,268100011,268100011,A268100011,Small Area,185,71,6153.408443686791,30064.64,31.21,22.7,12,54,92.96,90.14,8.97,9.62,11.27,88.73,19.47,62.83,2.65,2.82,18.92,191,-3.14,73,-2.74
4c07d11e-3bcc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02139,268133,Rathmines West B,268133001,268133001,A268133001,Small Area,257,90,6143.311224408575,41834.12,8.9,45.18,64,12,100,81.11,18.18,2.79,38.89,61.11,48.33,44.5,1.96,1.11,7,220,16.82,100,-10
4c07d11e-3bfb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02074,268105,Mountjoy B,268105016,268105016/01,A268105016,Small Area,214,96,6106.725803968958,35043.33,10.88,82.86,69,6,83.33,89.58,7.55,10.05,8.33,91.67,24.58,52.54,2.29,4.17,5.61,134,59.7,126,-23.81
4c07d11e-3c02-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02146,268142,St. Kevin's,268142003,268142003,A268142003,Small Area,74,29,6081.566321161481,12167.92,23.33,10.81,21,0,82.76,79.31,0,9.23,0,100,2.04,81.63,2.59,20.69,21.62,141,-47.52,50,-42
4c07d11e-3c1c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096012,268096012,A268096012,Small Area,209,75,6056.741045930833,34507.01,65.87,2.88,68,0,100,92,5.06,13.48,0,100,0.79,83.33,2.8,5.33,19.14,181,15.47,70,7.14
4c07d11e-3c26-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02077,268108,North Dock B,268108017/01,268108017/03,A268108017/01,Small Area,167,80,6006.700487398246,27802.29,9.87,63.92,6,66,100,65,26.67,2.61,52.5,47.5,70.49,22.13,1.98,3.75,3.59,508,-67.13,252,-68.25
4c07d11e-3b63-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106006,268106006,A268106006,Small Area,282,122,5953.16121479821,47369.79,10.59,69.74,80,6,100,79.51,11.89,8.88,26.23,73.77,56.28,28.96,2.25,5.74,6.74,271,4.06,114,7.02
4c07d11e-3c55-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02009,268009,Ballybough A,268009006,268009006,A268009006,Small Area,128,63,5945.065575930812,21530.46,36.17,2.34,39,0,100,74.6,4.41,24.74,1.59,98.41,2.63,89.47,1.94,12.7,20.31,118,8.47,59,6.78
4c07d11e-3976-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02138,268132,Rathmines West A,268132020,268132020,A268132020,Small Area,155,106,5869.837957633259,26406.18,3.33,44.52,47,0,88.68,62.26,8.62,9.21,16.98,83.02,37.07,54.31,1.47,33.96,5.16,112,38.39,80,32.5
4c07d11e-2b1a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02129,268114,Pembroke East E,268114014,268114014,A268114014,Small Area,299,110,5856.912914558936,51050.78,82.32,14.19,98,3,0.91,4.55,3.51,2.04,55.45,44.55,65.38,25.96,2.69,4.55,15.72,273,9.52,105,4.76
4c07d11e-3931-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02120,268099,Merchants Quay B,268099013,268099013,A268099013,Small Area,224,114,5838.161431949653,38368.24,12,50.47,103,5,94.74,76.32,16.18,5.37,28.95,71.05,66.67,24.31,1.87,1.75,7.14,155,44.52,93,22.58
4c07d11e-3901-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02153,268149,Ushers B,268149006,268149006,A268149006,Small Area,205,110,5815.243264741026,35252.18,14.53,55.88,69,9,100,73.64,14.5,9.84,16.36,83.64,42.25,38.73,1.96,4.55,7.8,200,2.5,116,-5.17
4c07d11e-3918-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02121,268100,Merchants Quay C,268100010,268100010,A268100010,Small Area,129,67,5773.04398840646,22345.23,20.56,26.56,59,3,20.9,64.18,10.67,9.76,22.39,77.61,44.21,48.42,1.96,2.99,22.48,123,4.88,67,0
4c07d11e-3c7a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02003,268003,Arran Quay C,268003019,268003019,A268003019,Small Area,333,163,5771.1666375554305,57700.64,11,50.46,108,14,100,79.14,11.11,4.22,34.36,65.64,65.96,18.72,2.06,3.68,8.71,319,4.39,159,2.52
4c07d11e-3c30-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02130,268115,Pembroke West A,268115009,268115009,A268115009,Small Area,364,192,5755.175306610126,63247.42,6.74,66.3,37,84,100,71.88,8.1,4.07,43.23,56.77,62.59,33.92,2,26.56,3.02,356,2.25,181,6.08
4c07d11e-3bc2-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02157,268153,Ushers F,268153005,268153005,A268153005,Small Area,161,66,5690.7712408584375,28291.42,27.78,31.45,25,31,100,75.76,14.29,3.94,42.42,57.58,76.67,11.11,2.58,1.52,5.59,169,-4.73,68,-2.94
4c07d11e-3bb8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02066,268080,Inns Quay A,268080007,268080007,A268080007,Small Area,133,69,5686.31064959127,23389.51,10.83,59.54,57,0,34.78,59.42,8,9.38,17.39,82.61,32.98,54.26,1.96,13.04,9.02,116,14.66,60,15
4c07d11e-39dc-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02123,268102,Merchants Quay E,268102007,268102007,A268102007,Small Area,260,68,5657.465055645089,45956.98,0,74.46,0,68,100,98.53,3.75,0.77,0,100,80,20,2.54,0,10.38,242,7.44,58,17.24
4c07d11e-3bdb-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02117,268096,Mansion House A,268096010,268096010,A268096010,Small Area,149,78,5649.793184880889,26372.65,5.67,51.11,50,5,100,67.95,15.31,4.2,38.46,61.54,74.73,19.78,1.94,2.56,9.4,156,-4.49,84,-7.14
4c07d11e-3987-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02138,268132,Rathmines West A,268132018,268132018,A268132018,Small Area,145,96,5620.692376432278,25797.53,3.57,55.94,76,3,55.21,84.38,15.52,12.06,14.58,85.42,40.2,41.18,1.52,8.33,11.03,136,6.62,90,6.67
4c07d11e-3944-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02161,268161,Wood Quay A,268161002,268161002,A268161002,Small Area,131,70,5609.506521096861,23353.21,36.46,19.85,55,1,94.29,91.43,11.25,26.42,0,100,6.67,85.56,1.84,17.14,22.9,108,21.3,66,6.06
4c07d11e-3ba8-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02030,268030,Cabra East A,268030020,268030020,A268030020,Small Area,114,65,5601.122108762425,20353.06,7.55,62.83,33,1,49.23,69.23,8.33,7.27,9.23,90.77,34.52,51.19,1.77,24.62,12.28,101,12.87,57,14.04
4c07d11e-3bf5-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106013,268106013,A268106013,Small Area,107,58,5587.94456636112,19148.36,11.46,64.08,45,1,100,84.48,23.46,8.25,27.59,72.41,77.46,11.27,1.83,1.72,5.61,128,-16.41,65,-10.77
4c07d11e-3c0c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02075,268106,North City,268106014,268106014,A268106014,Small Area,228,122,5563.297287712816,40982.89,6.05,73.52,83,6,100,87.7,23.03,7.31,29.51,70.49,57.05,32.05,1.72,4.1,8.33,248,-8.06,127,-3.94
4c07d11e-3c12-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138002,268138002/02,A268138002,Small Area,167,77,5554.792617449431,30064.13,26.52,58.18,31,21,100,62.34,9.41,10,22.08,77.92,37.17,51.33,2.17,12.99,10.78,173,-3.47,87,-11.49
4c07d11e-3c48-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02066,268080,Inns Quay A,268080001,268080001,A268080001,Small Area,262,96,5487.371373742424,47745.99,27.18,48.84,11,82,100,84.38,14.91,5.77,16.67,83.33,69.47,16.79,2.7,0,4.96,261,0.38,100,-4
4c07d11e-3874-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138006,268138006,A268138006,Small Area,270,96,5407.667110514614,49929.11,15.38,75,49,2,87.5,73.96,17.24,7.14,10.42,89.58,31.72,51.72,2.83,21.88,5.19,245,10.2,93,3.23
4c07d11e-3c13-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138017,268138017,A268138017,Small Area,186,75,5377.042295690686,34591.51,38.81,38.12,53,6,100,84,11.76,14.47,2.67,97.33,9,82,2.44,9.33,21.51,208,-10.58,92,-18.48
4c07d11e-3a2a-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02161,268161,Wood Quay A,268161009,268161009,A268161009,Small Area,162,81,5375.707109398935,30135.57,39.66,6.79,79,0,80.25,83.95,7.87,11.03,9.88,90.12,29.51,50.82,2.02,1.23,22.22,150,8,81,0
4c07d11e-3c46-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02010,268010,Ballybough B,268010007,268010007,A268010007,Small Area,121,72,5312.02346808883,22778.51,14.15,68.33,32,3,68.06,59.72,10,14.29,8.33,91.67,12.22,78.89,1.68,34.72,9.09,105,15.24,62,16.13
4c07d11e-3b7c-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02068,268082,Inns Quay C,268082012,268082012,A268082012,Small Area,240,82,5255.143032362539,45669.55,6.19,78.97,34,24,100,67.07,8.79,5.73,14.63,85.37,36.67,47.22,2.89,23.17,4.58,228,5.26,80,2.5
4c07d11e-398b-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02155,268151,Ushers D,268151009,268151009,A268151009,Small Area,116,73,5251.171340275591,22090.31,24.73,33.62,64,0,100,42.47,30.56,6.25,17.81,82.19,32.32,52.53,1.58,8.22,20.69,123,-5.69,83,-12.05
4c07d11e-3b75-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02089,268139,Rotunda B,268139006,268139006,A268139006,Small Area,181,71,5197.403967905626,34825.08,6.47,70.86,26,8,94.37,74.65,5.33,4.71,22.54,77.46,47.27,39.09,2.52,18.31,6.08,153,18.3,67,5.97
4c07d11e-3c10-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02088,268138,Rotunda A,268138004,268138004,A268138004,Small Area,200,82,5197.195805964549,38482.29,34.23,5,72,3,100,90.24,3.53,27.04,2.44,97.56,2.56,82.91,2.46,3.66,26,158,26.58,64,28.13
4c07d11e-3c47-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02066,268080,Inns Quay A,268080008,268080008,A268080008,Small Area,94,45,5189.674230368392,18112.89,27.03,45.16,31,6,6.67,68.89,19.64,5.75,17.78,82.22,59.32,27.12,2.22,8.89,12.77,109,-13.76,45,0
4c07d11e-3b8d-851d-e053-ca3ca8c0ca7f,IE,Ireland,IE06,Eastern and Midland,IE061,Dublin,DC,Dublin City,02032,268032,Cabra East C,268032010,268032010,A268032010,Small Area,84,41,5155.134355515751,16294.43,12,40.96,29,1,31.71,75.61,16,8.54,17.07,82.93,39.62,45.28,2.05,7.32,20.24,77,9.09,46,-10.87
